danceability,energy,key,loudness,mode,speechiness,instrumentalness,valence,tempo,id,analysis_url,duration_ms,time_signature,name,artists_name,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence
0.146,0.961,5,-4.731,1,0.0707,0.473,0.321,75.884,7IfgPxbmuTwDeBG1gol9yW,https://api.spotify.com/v1/audio-analysis/7IfgPxbmuTwDeBG1gol9yW,262773,4,Silverwing,Arch Enemy,0.011,0.574,0.503,0.476
0.328,0.925,0,-7.464,0,0.195,0.0638,0.322,186.95,7rPc1bbNFC8RaXaHcyriup,https://api.spotify.com/v1/audio-analysis/7rPc1bbNFC8RaXaHcyriup,330946,4,Simulation,Avenged Sevenfold,0.138,0.886,0.473,0.329
0.313,0.975,5,-6.859,0,0.0549,1.3e-5,0.707,198.117,5kXQI7LW5HRNIBPsPSk3zk,https://api.spotify.com/v1/audio-analysis/5kXQI7LW5HRNIBPsPSk3zk,69600,4,Sin & Redemption,Silverstein,0.427,1,0.275,0.489
0.46,0.978,9,-6.952,0,0.0915,0.255,0.184,103.774,0MczUyMjiDjA0viAgfUY5J,https://api.spotify.com/v1/audio-analysis/0MczUyMjiDjA0viAgfUY5J,202640,4,Sin After Sin,Twisted Sister,0.423,1,0.47,0.332
0.489,0.992,7,-2.955,1,0.0997,0.393,0.28,116.985,5U5ZChuiExQ4wCYM0I0Rr5,https://api.spotify.com/v1/audio-analysis/5U5ZChuiExQ4wCYM0I0Rr5,240693,4,Sin with a Grin,Shinedown,0.834,0.907,0.599,0.715
0.53,0.828,2,-4.066,1,0.0314,0,0.171,117,6sI8ojHlABbk9nvEtPYK5v,https://api.spotify.com/v1/audio-analysis/6sI8ojHlABbk9nvEtPYK5v,263827,4,Sinéad,Within Temptation,0.406,0.908,0.148,0.432
0.545,0.767,2,-5.538,1,0.0324,0.889,0.0703,117,5dW737uSycQ2bXHfmR30qg,https://api.spotify.com/v1/audio-analysis/5dW737uSycQ2bXHfmR30qg,263752,4,Sinéad - Instrumental,Within Temptation,0.424,0.962,0.302,0.532
0.528,0.942,7,-3.022,1,0.0694,3.33e-5,0.779,161.687,0c7HdzBiKtZ2u4pwgGgDbI,https://api.spotify.com/v1/audio-analysis/0c7HdzBiKtZ2u4pwgGgDbI,185760,4,Sing,Dope,0.084,1,0.686,0.709
0.5,0.504,9,-7.909,0,0.0368,0.00644,0.0398,138.255,5D6GjZuWj6fYu0xAuATlQ6,https://api.spotify.com/v1/audio-analysis/5D6GjZuWj6fYu0xAuATlQ6,226093,4,Singularity,Northlane,0.15,0.599,0.993,0.837
0.578,0.909,8,-3.798,1,0.2,0,0.382,74.985,7bsUUgGrtXLxnyjLs226xN,https://api.spotify.com/v1/audio-analysis/7bsUUgGrtXLxnyjLs226xN,285480,4,Sink Or Swim,Falling In Reverse,0.076,0.959,0.322,0.358
0.429,0.957,0,-5.08,1,0.166,0.038,0.269,175.057,6NqOdyehQD6JprDmlX07Pe,https://api.spotify.com/v1/audio-analysis/6NqOdyehQD6JprDmlX07Pe,284747,4,Sink With You,Underoath,0.324,0.782,0.273,0.387
0.46,0.977,4,-5.456,1,0.103,0,0.259,121.995,1bI7If4kimTddPh44vbWqE,https://api.spotify.com/v1/audio-analysis/1bI7If4kimTddPh44vbWqE,169000,4,Sinner,Drowning Pool,0.63,0.96,0.423,0.283
0.193,0.923,9,-4.075,1,0.0643,0.00375,0.467,181.238,1QsaakNzXsZi6Uk6pNTcMZ,https://api.spotify.com/v1/audio-analysis/1QsaakNzXsZi6Uk6pNTcMZ,402440,4,Sinner,Judas Priest,0.147,0.933,0.855,0.552
0.428,0.943,8,-4.984,0,0.108,0.00331,0.604,175.056,31gitO6ZVOg6fUzGIYAsfh,https://api.spotify.com/v1/audio-analysis/31gitO6ZVOg6fUzGIYAsfh,231008,4,Sinners Are Winners,One Morning Left,0.531,0.863,0.389,0.258
0.396,0.184,1,-22.759,1,0.227,0.782,0.0361,98.147,4ZYZQKztouVbzhRnJ2DhEE,https://api.spotify.com/v1/audio-analysis/4ZYZQKztouVbzhRnJ2DhEE,53067,5,Sinus,Type O Negative,0.01,0.114,0.288,0.143
0.485,0.914,9,-6.64,1,0.178,0,0.488,90.968,7v42NN7go1u8renhjwfpws,https://api.spotify.com/v1/audio-analysis/7v42NN7go1u8renhjwfpws,248469,4,Sippin' From the Insanitea,Suicidal Tendencies,0.047,0.96,0.507,0.416
0.576,0.863,3,-4.245,0,0.0491,5.93e-4,0.4,95.081,2eWLxgjsIIdSeunrSgAnlf,https://api.spotify.com/v1/audio-analysis/2eWLxgjsIIdSeunrSgAnlf,184253,3,Siren Charms,In Flames,0,0.9,0.519,0.481
0.35,0.976,1,-7.056,1,0.0608,0.0145,0.166,186.036,7idVItA0SKPCR4sC42SYOj,https://api.spotify.com/v1/audio-analysis/7idVItA0SKPCR4sC42SYOj,92089,4,Sirens,Sepultura,0.503,1,0.012,0.199
0.457,0.986,4,-3.911,0,0.181,0.00338,0.46,143.125,0nJsBFlUFnc7HTe5I3y2dt,https://api.spotify.com/v1/audio-analysis/0nJsBFlUFnc7HTe5I3y2dt,221667,4,Siriusly Emerging,Prong,0.587,1,0.395,0.387
0.203,0.909,6,-7.505,1,0.108,5.3e-5,0.0614,148.953,7vDV2gd6EFp5Zf1eBjcqml,https://api.spotify.com/v1/audio-analysis/7vDV2gd6EFp5Zf1eBjcqml,462253,4,Sister Sadie (And the Black Habits),W.A.S.P.,0.152,0.975,0.573,0.551
0.526,0.901,1,-6.139,1,0.0388,0.0111,0.346,131.953,63UZ7V1aOCm902l8SVv1rI,https://api.spotify.com/v1/audio-analysis/63UZ7V1aOCm902l8SVv1rI,234021,4,Sit / Stay,Poppy,0.765,1,0.64,0.58
0.527,0.853,3,-3.031,0,0.0323,0,0.444,87.513,1YRS6cqM5kwwPI2hsPXDfi,https://api.spotify.com/v1/audio-analysis/1YRS6cqM5kwwPI2hsPXDfi,202120,4,Sit Down Shut Up,Outrun the Fall,0.035,0.989,0.348,0.393
0.404,0.434,4,-7.696,0,0.0273,0,0.512,178.864,1pJa9UimhswE2Vw6i89Cwi,https://api.spotify.com/v1/audio-analysis/1pJa9UimhswE2Vw6i89Cwi,193776,3,Skalds and Shadows,Blind Guardian,0.181,1,0.569,0.633
0.317,0.995,4,-1.792,1,0.187,0.123,0.261,98.344,3OVLSfye7TKDkMYBTri4nx,https://api.spotify.com/v1/audio-analysis/3OVLSfye7TKDkMYBTri4nx,262200,4,Skeleton Christ,Slayer,0.43,0.992,0.606,0.516
0.326,0.935,8,-4.633,1,0.142,0.0717,0.287,144.93,3eoOyd7gtD4f3x0x8v4H9E,https://api.spotify.com/v1/audio-analysis/3eoOyd7gtD4f3x0x8v4H9E,273960,4,Skeleton Dance,Arch Enemy,0.439,0.996,0.597,0.551
0.56,0.972,7,-1.764,1,0.0874,0.00487,0.615,91.869,62SRT43pQDr9Gi1zdhSPLl,https://api.spotify.com/v1/audio-analysis/62SRT43pQDr9Gi1zdhSPLl,286560,4,Skeptic,Slipknot,0.189,0.966,0.756,0.6
0.437,0.994,0,-3.473,1,0.0934,0,0.518,172.045,48GPXbFROFoxndb5br19ow,https://api.spotify.com/v1/audio-analysis/48GPXbFROFoxndb5br19ow,239187,4,Skin,Bullet For My Valentine,0.717,1,0.658,0.621
0.272,0.898,9,-5.816,1,0.14,0.877,0.355,120.13,4aVZyhpfsiDPPLX5JYUp5K,https://api.spotify.com/v1/audio-analysis/4aVZyhpfsiDPPLX5JYUp5K,220080,3,Skin,White Zombie,0.341,0.419,0,0.226
0.298,0.963,11,-4.239,0,0.223,0.251,0.199,146.824,1auYsGiFsfFVKhvEgK1LRf,https://api.spotify.com/v1/audio-analysis/1auYsGiFsfFVKhvEgK1LRf,401200,4,Skin Ticket,Slipknot,0.025,0.839,0.167,0.172
0.577,0.986,10,-3.966,0,0.0744,6.67e-5,0.452,141.961,1U42U6pqO7arcYV6dCwJCX,https://api.spotify.com/v1/audio-analysis/1U42U6pqO7arcYV6dCwJCX,213920,4,Skinned,Static-X,0.931,1,0.436,0.411
0.58,0.959,1,-5.594,1,0.0494,0.233,0.817,91.421,6doZryBQYC5hQJdx1lyc2W,https://api.spotify.com/v1/audio-analysis/6doZryBQYC5hQJdx1lyc2W,220133,4,Skinnyman,Static-X,0.237,1,0.163,0.426
0.515,0.928,4,-4.105,1,0.0555,0,0.41,123,6mBFWOnfqZTrBa58PsJ1WM,https://api.spotify.com/v1/audio-analysis/6mBFWOnfqZTrBa58PsJ1WM,218898,4,Skip to the End,Drowning Pool,0.908,0.954,0,0.125
0.367,0.946,10,-5.556,0,0.0478,0.357,0.239,176.075,4u0Xwa3FAfQ3fY7JOm50IT,https://api.spotify.com/v1/audio-analysis/4u0Xwa3FAfQ3fY7JOm50IT,267707,4,Skoll and Hati,Amon Amarth,0.498,0.997,0.784,0.586
0.39,0.74,8,-7.468,1,0.0991,0.394,0.483,107.816,3x4M33VO2io1JYemKx6RKK,https://api.spotify.com/v1/audio-analysis/3x4M33VO2io1JYemKx6RKK,338000,3,Skrying,Mudvayne,0.063,0.037,0.363,0.477
0.596,0.91,2,-2.803,0,0.0567,0,0.416,86.022,4nFYiBLRjRYyhY95x5qSm1,https://api.spotify.com/v1/audio-analysis/4nFYiBLRjRYyhY95x5qSm1,199640,4,Skulls,Halestorm,0.1,1,0.572,0.603
0.362,0.984,3,-2.949,0,0.121,0,0.424,179.944,5dQIsVhYXlEgWamZamcJu1,https://api.spotify.com/v1/audio-analysis/5dQIsVhYXlEgWamZamcJu1,224920,4,Sky,Annisokay,0.255,0.766,0.586,0.581
0.356,0.239,4,-16.38,0,0.0314,0.83,0.0741,135.953,7pOxZ09cCB5RKFKhfRd8QU,https://api.spotify.com/v1/audio-analysis/7pOxZ09cCB5RKFKhfRd8QU,414338,3,Sky Burial,Avatar,0.559,0.97,0.6,0.607
0.406,0.871,0,-3.347,0,0.0422,0.0244,0.376,122.031,5qC7ENuoM74Y7fcPJmsKnj,https://api.spotify.com/v1/audio-analysis/5qC7ENuoM74Y7fcPJmsKnj,260040,4,Sky Is Mine,Amorphis,0.79,0.715,0.34,0.412
0.461,0.74,2,-4.392,0,0.035,0.616,0.101,121.998,0DHDaotnAspWh0SJQKXt26,https://api.spotify.com/v1/audio-analysis/0DHDaotnAspWh0SJQKXt26,315813,4,Skyforger,Amorphis,0.67,0.855,0.28,0.332
0.494,0.982,11,-3.916,0,0.094,8.67e-6,0.485,99.973,2VDDgYzQqH4b5iQR7iAj1c,https://api.spotify.com/v1/audio-analysis/2VDDgYzQqH4b5iQR7iAj1c,219867,4,Skyline,Amaranthe,0.095,1,0.178,0.26
0.484,0.95,5,-4.006,1,0.0572,4.07e-4,0.273,128.013,10uLt6pkF4qaEmToTjnyLc,https://api.spotify.com/v1/audio-analysis/10uLt6pkF4qaEmToTjnyLc,283711,4,Skyline,ERRA,0.661,0.985,0.385,0.448
0.516,0.954,2,-3.965,1,0.0969,1.38e-5,0.286,80.566,2pv3Xlw4ujb0isQcdFoMwH,https://api.spotify.com/v1/audio-analysis/2pv3Xlw4ujb0isQcdFoMwH,336080,4,Slam City,Suicidal Tendencies,0.032,0.873,0.882,0.592
0.256,0.993,7,-4.211,1,0.278,0.0565,0.0626,105.38,48YCIbI3CX1lQKW9keO6GB,https://api.spotify.com/v1/audio-analysis/48YCIbI3CX1lQKW9keO6GB,316917,3,Slanderous,Machine Head,0.074,0.511,0.442,0.489
0.348,0.936,2,-9.836,1,0.0733,0.442,0.34,163.368,4Kg50zhuwE5tXw3LxBNdZt,https://api.spotify.com/v1/audio-analysis/4Kg50zhuwE5tXw3LxBNdZt,273827,4,Slaughter the Grey,White Zombie,0.501,0.658,0.491,0.595
0.239,0.964,4,-7.452,0,0.0709,0.272,0.53,157.387,2iWfqSC03Hhcq0HPxRYe09,https://api.spotify.com/v1/audio-analysis/2iWfqSC03Hhcq0HPxRYe09,237027,4,Slaughtered,Pantera,0.148,0.988,0.033,0.165
0.492,0.957,6,-4.543,1,0.0847,1.92e-4,0.601,159.984,5zFUKTnie0zhFNMsplGFii,https://api.spotify.com/v1/audio-analysis/5zFUKTnie0zhFNMsplGFii,136507,4,Slaughtered in Their Dreams,Hatebreed,0.154,1,0.851,0.568
0.234,0.977,5,-5.651,1,0.155,0.553,0.312,187.112,3boUGKlCVl3Aab11LSuc2E,https://api.spotify.com/v1/audio-analysis/3boUGKlCVl3Aab11LSuc2E,342907,3,Slave Hive Meltdown,Avatar,0.017,0.641,0.268,0.586
0.563,0.965,10,-3.69,0,0.0638,4.44e-4,0.285,97.003,3vD58RCbhBeVfR8sMQRUZG,https://api.spotify.com/v1/audio-analysis/3vD58RCbhBeVfR8sMQRUZG,233333,4,Slave Labor,Fear Factory,0.307,1,0.395,0.027
0.287,0.992,9,-4.741,1,0.122,0.263,0.181,98.372,4Fe8E1JCpCgXs01xPRNyHJ,https://api.spotify.com/v1/audio-analysis/4Fe8E1JCpCgXs01xPRNyHJ,175931,4,Slave New World,Sepultura,0.143,1,0.11,0.185
0.287,0.992,9,-4.741,1,0.122,0.263,0.181,98.372,4CDdlwLxx2DQWiAc97WieS,https://api.spotify.com/v1/audio-analysis/4CDdlwLxx2DQWiAc97WieS,175931,4,Slave New World (feat. Matthew K. Heafy),Sepultura,0.143,1,0.11,0.185
0.298,0.947,11,-4.322,0,0.163,0.00154,0.149,157.415,54CVYLbzPYTqM5HHdvXt4O,https://api.spotify.com/v1/audio-analysis/54CVYLbzPYTqM5HHdvXt4O,266173,4,Slaves,Wolves At The Gate,0.385,0.668,0.83,0.987
0.329,0.984,11,-5.652,1,0.0742,0.00386,0.241,196.043,6yAUrVz7lqE8rW5cf5f740,https://api.spotify.com/v1/audio-analysis/6yAUrVz7lqE8rW5cf5f740,265067,4,Slaves of Fear,Amon Amarth,0.126,1,0.524,0.379
0.403,0.53,2,-9.992,1,0.037,0.46,0.0503,128.004,4RtL381bftPtvQhOpO5S3z,https://api.spotify.com/v1/audio-analysis/4RtL381bftPtvQhOpO5S3z,293333,4,SLAVES OF FEAR,HEALTH,0.519,0.953,0.402,0.454
0.207,0.988,2,-5.784,1,0.173,0.607,0.12,117.277,0xzs3iqa6Ia3735r0Jnjs8,https://api.spotify.com/v1/audio-analysis/0xzs3iqa6Ia3735r0Jnjs8,246957,4,Slaves of Pain,Sepultura,0.429,0.662,0.675,0.547
0.207,0.988,2,-5.784,1,0.173,0.607,0.12,117.277,4U2KniY9Dqwtvm0HR81eG4,https://api.spotify.com/v1/audio-analysis/4U2KniY9Dqwtvm0HR81eG4,246957,4,Slaves of Pain (feat. Fred Leclercq & Marcello Pompeu),Sepultura,0.429,0.662,0.675,0.547
0.151,0.92,9,-5.281,1,0.198,0.839,0.163,79.079,6o3V6oep9UU6DS2Cy01uQV,https://api.spotify.com/v1/audio-analysis/6o3V6oep9UU6DS2Cy01uQV,464707,4,Slaves Of The New World Order,W.A.S.P.,0.076,0.992,0.517,0.456
0.545,0.884,8,-4.77,1,0.107,0.295,0.211,129.897,1CsU03MdADedcREihJfkDK,https://api.spotify.com/v1/audio-analysis/1CsU03MdADedcREihJfkDK,301427,4,Slaves of Yesterday,Arch Enemy,0.72,1,0.251,0.381
0.405,0.951,10,-4.017,0,0.354,1.54e-4,0.334,160.114,5NjSZrVaVDi1t81hgasomA,https://api.spotify.com/v1/audio-analysis/5NjSZrVaVDi1t81hgasomA,222000,4,Slaves to the System,The Veer Union,0.386,0.8,0.511,0.57
0.613,0.94,2,-3.99,1,0.0557,0.195,0.662,92.549,00FXXvE5yD1WOyYcyi7g9L,https://api.spotify.com/v1/audio-analysis/00FXXvE5yD1WOyYcyi7g9L,58667,4,Slaytan,Volbeat,0.918,1,0,0
0.502,0.638,1,-8.243,1,0.0278,0,0.578,140.18,5R4CdnA8pZDZH1j1ubcvg5,https://api.spotify.com/v1/audio-analysis/5R4CdnA8pZDZH1j1ubcvg5,79747,4,Sleep Around,Silverstein,0.498,0.545,0.411,0.552
0.275,0.851,8,-5.512,1,0.18,0.00177,0.156,119.819,1TL5jY1M7G93wADA7y2gQe,https://api.spotify.com/v1/audio-analysis/1TL5jY1M7G93wADA7y2gQe,256280,1,Sleep with One Eye Open,Bring Me The Horizon,0.503,0.438,0.732,0.517
0.488,0.97,1,-3.34,1,0.109,0.00136,0.304,125.053,3vaeTFFlgIsgBjzAu9MHPO,https://api.spotify.com/v1/audio-analysis/3vaeTFFlgIsgBjzAu9MHPO,198068,4,Sleeper,ERRA,0.826,0.908,0.627,0.568
0.398,0.933,7,-3.585,0,0.0639,0.0307,0.412,145.972,5IGhoSveuUiSJvGfI4IyQT,https://api.spotify.com/v1/audio-analysis/5IGhoSveuUiSJvGfI4IyQT,199173,4,Sleeping in My Car,Children Of Bodom,0.771,0.989,0.547,0.572
0.325,0.583,2,-6.606,0,0.0306,0,0.0654,110.308,7wwN5qJqQF3OtVp7bQDlm7,https://api.spotify.com/v1/audio-analysis/7wwN5qJqQF3OtVp7bQDlm7,241547,4,Sleeping Sun,Nightwish,0.592,0.676,0.373,0.489
0.382,0.972,0,-3.076,1,0.0619,8.65e-4,0.44,87.492,4b3r0KhrsHAIE5w78pZU3t,https://api.spotify.com/v1/audio-analysis/4b3r0KhrsHAIE5w78pZU3t,216200,4,Sleeping With The Enemy,Dynazty,0,0.551,0.335,0.165
0.447,0.641,7,-10.549,0,0.0429,0.584,0.039,164.951,28XkXgCDYWyEnH9J7en83e,https://api.spotify.com/v1/audio-analysis/28XkXgCDYWyEnH9J7en83e,277307,3,Sleepless,Northlane,0.272,0.795,0.623,0.593
0.153,0.989,6,-1.98,0,0.279,0,0.382,85.89,1u33l5OSltXJhoatkaEWdS,https://api.spotify.com/v1/audio-analysis/1u33l5OSltXJhoatkaEWdS,221400,3,Sleepless Nights,Memphis May Fire,0.323,0.794,0,0.189
0.438,0.824,4,-5.851,0,0.0383,1.62e-5,0.127,124.973,5XjbQJaz24mswmLvpQL1zC,https://api.spotify.com/v1/audio-analysis/5XjbQJaz24mswmLvpQL1zC,185107,4,Sleepwalker,Nightwish,0.361,1,0.103,0.243
0.314,0.962,10,-4.81,0,0.191,4.68e-5,0.298,144.125,2XZP7EIjlD75VwYcHNePYj,https://api.spotify.com/v1/audio-analysis/2XZP7EIjlD75VwYcHNePYj,241033,4,Sleepwalker,Parkway Drive,0.227,0.714,0.569,0.603
0.354,0.898,6,-5.223,0,0.0877,0,0.357,94.747,5fdoU8AtiQUQdfOGl2dB18,https://api.spotify.com/v1/audio-analysis/5fdoU8AtiQUQdfOGl2dB18,227160,4,Sleepwalking,Memphis May Fire,0.356,0.608,0.513,0.468
0.432,0.997,2,-3.526,1,0.246,0.0267,0.0513,149.892,4629CEGA4gQ065aiuoR32n,https://api.spotify.com/v1/audio-analysis/4629CEGA4gQ065aiuoR32n,267227,4,Sleight of Hand,Parkway Drive,0.252,0.992,0.382,0.493
0.543,0.953,11,-4.061,0,0.069,0.103,0.378,86.644,0Uh3Qk2aC5jzClgLThb6WP,https://api.spotify.com/v1/audio-analysis/0Uh3Qk2aC5jzClgLThb6WP,205293,4,Slicing,Prong,0.086,1,0.355,0.409
0.543,0.964,8,-2.992,1,0.0647,2.86e-4,0.391,130.999,0RtxZf4kpNDUEMdgFTvpN4,https://api.spotify.com/v1/audio-analysis/0RtxZf4kpNDUEMdgFTvpN4,182533,4,Slipping Away,Dope,0.837,1,0.44,0.548
0.315,0.951,10,-4.132,1,0.146,0.0697,0.473,95.897,43vZykifrWaDnKnRpWUAGS,https://api.spotify.com/v1/audio-analysis/43vZykifrWaDnKnRpWUAGS,254413,4,Slit the Tear Ducts,The Amity Affliction,0.018,0.797,0.584,0.414
0.412,0.674,5,-8.988,0,0.0589,3.4e-4,0.176,144.986,6KeMJuOAtt86Jv4lnlVoTZ,https://api.spotify.com/v1/audio-analysis/6KeMJuOAtt86Jv4lnlVoTZ,304966,4,Sloboda,Siamese,0.45,0.915,0.335,0.643
0.48,0.603,5,-10.075,0,0.0434,0.571,0.14,145.013,2IUpMc6b1OtWiPRNUFIiHN,https://api.spotify.com/v1/audio-analysis/2IUpMc6b1OtWiPRNUFIiHN,304966,4,Sloboda - Instrumental,Siamese,0.196,0.87,0.41,0.622
0.276,0.292,0,-11.772,0,0.0328,0.34,0.0765,83.431,5CT0oFYeGlpqchHtOspo0w,https://api.spotify.com/v1/audio-analysis/5CT0oFYeGlpqchHtOspo0w,350467,4,"Slow, Love, Slow",Nightwish,0.215,0.864,0.563,0.653
0.251,0.237,0,-13.258,0,0.0327,0.966,0.0635,82.996,6mtxNuqw7HsyrbEDyTIYFu,https://api.spotify.com/v1/audio-analysis/6mtxNuqw7HsyrbEDyTIYFu,350467,4,"Slow, Love, Slow - Instrumental",Nightwish,0.263,0.887,0.613,0.68
0.638,0.649,11,-8.197,0,0.0296,0.227,0.0951,110.021,0c0eHHKsVadK30AyLJH5gp,https://api.spotify.com/v1/audio-analysis/0c0eHHKsVadK30AyLJH5gp,181373,4,SLUM LORD,HEALTH,0.697,0.739,0.225,0.096
0.432,0.974,0,-3.422,1,0.233,1.37e-4,0.333,161.46,5kuSpqFy2p1vdP4OvkA1vS,https://api.spotify.com/v1/audio-analysis/5kuSpqFy2p1vdP4OvkA1vS,226200,4,Smash It!,Suicidal Tendencies,0.494,0.995,0.001,0.207
0.272,0.877,0,-6,1,0.0929,7.64e-4,0.294,147.481,1ctsXKD0L8k4krRpUP7SYY,https://api.spotify.com/v1/audio-analysis/1ctsXKD0L8k4krRpUP7SYY,129440,4,Smash Your Enemies,Hatebreed,0.078,0.371,0.07,0.443
0.556,0.918,1,-5.643,1,0.0861,3.58e-4,0.414,134.038,1x6Radc3tlmSp50roTcuDI,https://api.spotify.com/v1/audio-analysis/1x6Radc3tlmSp50roTcuDI,334440,4,Smasher / Devourer,Fear Factory,0.488,0.998,0.581,0.361
0.57,0.98,0,-3.82,1,0.0319,0.00176,0.466,107.012,6LevUicnPmJ2Zok6K1bK7W,https://api.spotify.com/v1/audio-analysis/6LevUicnPmJ2Zok6K1bK7W,293293,4,Smells Like A Freak Show,Avatar,0.828,0.454,0.489,0.475
0.576,0.981,0,-3.774,1,0.0311,0.00547,0.481,107.019,7rYLLwzp4lwxorb5ChK2Yn,https://api.spotify.com/v1/audio-analysis/7rYLLwzp4lwxorb5ChK2Yn,293293,4,Smells Like a Freakshow,Avatar,0.766,0.399,0.524,0.493
0.459,0.968,8,-5.214,1,0.143,1.81e-4,0.0961,100.025,2j16MMr6BH8pzenGDcA7il,https://api.spotify.com/v1/audio-analysis/2j16MMr6BH8pzenGDcA7il,286824,4,Smile,Annisokay,0.214,0.989,0.618,0.83
0.484,0.99,7,-2.167,1,0.0831,0.365,0.268,100.994,75ucAApPbqAh4DlX0OktRB,https://api.spotify.com/v1/audio-analysis/75ucAApPbqAh4DlX0OktRB,233960,4,Smile Pretty for the Devil,Children Of Bodom,0.621,0.904,0.481,0.436
0.221,0.973,11,-3.594,0,0.233,0.0198,0.302,73.238,53MOf23viWmhHdWBfl1BTc,https://api.spotify.com/v1/audio-analysis/53MOf23viWmhHdWBfl1BTc,225360,4,Smoke 'Em If Ya Got 'Em,Parkway Drive,0.109,0.973,0.538,0.496
0.192,0.942,11,-3.821,1,0.0998,0.0019,0.37,193.516,3vbplXokNSSglwXOyZtnY5,https://api.spotify.com/v1/audio-analysis/3vbplXokNSSglwXOyZtnY5,220347,4,Smoke 'Em If You Got 'Em,Parkway Drive,0,0.638,0.636,0.427
0.21,0.97,7,-3.799,1,0.171,0.0338,0.326,174.079,2AySWENJRcAzAKrZZcbz7Q,https://api.spotify.com/v1/audio-analysis/2AySWENJRcAzAKrZZcbz7Q,260680,4,Smokin',Anthrax,0.284,0.86,0.613,0.538
0.386,0.916,9,-4.102,0,0.119,0,0.183,115.382,2nrBweLieYJIGo2sKJAoHZ,https://api.spotify.com/v1/audio-analysis/2nrBweLieYJIGo2sKJAoHZ,194760,3,Smoking Snakes,Sabaton,0.233,0.78,0.014,0.175
0.398,0.945,4,-4.206,1,0.0678,4.44e-6,0.403,104.565,17S7LESvdV3jygWPLARpk9,https://api.spotify.com/v1/audio-analysis/17S7LESvdV3jygWPLARpk9,203067,4,SMS Pissing,One Morning Left,0.55,1,0.071,0.253
0.541,0.746,8,-7.287,1,0.857,0,0.564,187.483,3nEZLrSP1k6d7k5xJYfBft,https://api.spotify.com/v1/audio-analysis/3nEZLrSP1k6d7k5xJYfBft,251730,4,Snacky Poo,Limp Bizkit,0.062,0.823,0.322,0.488
0.343,0.857,5,-5.622,0,0.202,0,0.513,173.182,4vnTozCtiTKviOv3Gf7PX5,https://api.spotify.com/v1/audio-analysis/4vnTozCtiTKviOv3Gf7PX5,185538,4,Snake (feat. GG6),Blind Channel,0.109,0.904,0.036,0.333
0.531,0.983,10,-3.977,0,0.0966,9.01e-5,0.424,100.506,3hjOznC3v3zKTpMIsFsGA2,https://api.spotify.com/v1/audio-analysis/3hjOznC3v3zKTpMIsFsGA2,227253,4,Snake Charmer,Drowning Pool,0.326,0.686,0.157,0.534
0.479,0.998,4,-4.766,1,0.154,6.24e-6,0.231,100.047,0kElm47dTGS02bGLU0pE0D,https://api.spotify.com/v1/audio-analysis/0kElm47dTGS02bGLU0pE0D,168747,4,Snake Oil and Holy Water,Parkway Drive,0.061,1,0.736,0.503
0.51,0.824,7,-8.426,1,0.0894,0.00217,0.316,107.652,3VxUXl0fz5Qgs5wI0ngfqb,https://api.spotify.com/v1/audio-analysis/3VxUXl0fz5Qgs5wI0ngfqb,174140,4,Snakes,Solence,0.858,1,0.333,0.421
0.668,0.788,5,-6.752,1,0.0424,0.108,0.692,137.38,7hgtn706RqLE5q1mWe8aQx,https://api.spotify.com/v1/audio-analysis/7hgtn706RqLE5q1mWe8aQx,251533,4,"Snap Your Fingers, Snap Your Neck",Prong,0.92,1,0.013,0.413
0.352,0.959,5,-5.657,0,0.0937,0,0.334,161.059,7B7t2vIP6njdUHCtaMfKi0,https://api.spotify.com/v1/audio-analysis/7B7t2vIP6njdUHCtaMfKi0,195347,4,Snicklefritz,The Amity Affliction,0.765,0.943,0.231,0.413
0.474,0.982,5,-2.83,0,0.0779,0.099,0.248,94.997,5Px0r8pvMF2wLBnMpjB6AV,https://api.spotify.com/v1/audio-analysis/5Px0r8pvMF2wLBnMpjB6AV,200560,4,Snitches Get Stitches,The Amity Affliction,0.47,1,0.599,0.694
0.137,0.137,0,-21.997,0,0.038,0.891,0.0335,92.881,4P2buPLOeAVJ6CDyZ4jCHf,https://api.spotify.com/v1/audio-analysis/4P2buPLOeAVJ6CDyZ4jCHf,88373,4,Snøfall,Trivium,0.133,0.637,0.401,0.481
0.385,0.995,7,-3.004,1,0.151,3e-5,0.0391,82.971,2gQbziacJdb0siKzzKVrXY,https://api.spotify.com/v1/audio-analysis/2gQbziacJdb0siKzzKVrXY,210720,3,Snowblind,Annisokay,0.116,0.653,0.199,0.471
0.529,0.983,11,-3.186,1,0.125,0.0148,0.359,125.017,3pkfVWPONcWQU5UAxWyALx,https://api.spotify.com/v1/audio-analysis/3pkfVWPONcWQU5UAxWyALx,253680,4,Snowblood,ERRA,0.68,0.803,0.632,0.478
0.47,0.975,6,-4.426,0,0.0817,0.858,0.344,125.023,35Khlh0B63PN1lYJtP9sKB,https://api.spotify.com/v1/audio-analysis/35Khlh0B63PN1lYJtP9sKB,253680,4,Snowblood - Instrumental,ERRA,0.7,0.929,0.338,0.391
0.164,0.998,8,-1.823,1,0.132,0.218,0.228,179.605,060o7g5tMjKMrNKZHsYKYx,https://api.spotify.com/v1/audio-analysis/060o7g5tMjKMrNKZHsYKYx,222267,4,Snuff,Slayer,0.109,0.889,0.158,0.231
