danceability,energy,key,loudness,mode,speechiness,instrumentalness,valence,tempo,id,analysis_url,duration_ms,time_signature,name,artists_name,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence
0.396,0.803,4,-7.755,0,0.0748,0.0522,0.266,97.274,3I2el0ABiX2930s48x6w4j,https://api.spotify.com/v1/audio-analysis/3I2el0ABiX2930s48x6w4j,489640,4,Slow Down,Unitopia,0.067,0.535,0.791,0.681
0.378,0.728,11,-10.662,0,0.0398,0.326,0.365,132.1,6d5R8J5rDvNxYHEOl6TiF7,https://api.spotify.com/v1/audio-analysis/6d5R8J5rDvNxYHEOl6TiF7,446040,4,Slow Fire,Anekdoten,0.223,0.998,0.066,0.278
0.623,0.605,9,-9.861,0,0.0366,0.00103,0.281,120.009,6pKwccGStvX0Z2pgjDq6Vd,https://api.spotify.com/v1/audio-analysis/6pKwccGStvX0Z2pgjDq6Vd,1351500,4,Slow Rust,The Tangent,0.641,0.805,0,0.181
0.454,0.943,2,-7.033,1,0.0528,2.18e-4,0.478,159.997,1MUqEHpfSfNgzmIcGEGNXy,https://api.spotify.com/v1/audio-analysis/1MUqEHpfSfNgzmIcGEGNXy,324905,4,Small Dark Lines,Threshold,0.171,0.713,0,0.063
0.491,0.957,1,-6.169,0,0.0641,0.0276,0.142,107.988,7FgubFlxLUcEHA7JjbW0YB,https://api.spotify.com/v1/audio-analysis/7FgubFlxLUcEHA7JjbW0YB,258267,4,Smartfriend,VOLA,0.524,0.818,0.753,0.633
0.71,0.741,6,-6.149,0,0.0264,0.0689,0.653,110.015,7iFF684jHFAuNi5B4KREz9,https://api.spotify.com/v1/audio-analysis/7iFF684jHFAuNi5B4KREz9,334107,4,Smashed,James Labrie,0.413,0.954,0.662,0.659
0.596,0.836,1,-7.281,1,0.0556,0.118,0.223,94.996,36L05vgdYRlmumCrBOLhXq,https://api.spotify.com/v1/audio-analysis/36L05vgdYRlmumCrBOLhXq,287371,4,Smile,TesseracT,0.257,0.721,0.29,0.344
0.54,0.713,4,-5.887,0,0.0302,0.00479,0.313,126.008,5epgTbfDnUKtmxKJ9QqjT5,https://api.spotify.com/v1/audio-analysis/5epgTbfDnUKtmxKJ9QqjT5,284400,5,Smoke and Mirrors,Arena,0.929,0.634,0.16,0.379
0.428,0.687,7,-6.056,1,0.0421,0.127,0.439,180.008,2SVFyzyjwYF7HcAcubpiEj,https://api.spotify.com/v1/audio-analysis/2SVFyzyjwYF7HcAcubpiEj,563800,4,Smoke From a Secret Source,Kaipa,0.105,0.932,0.55,0.566
0.535,0.981,6,-3.381,1,0.102,1.49e-6,0.188,94.999,7IV5SzibP36Ee8mnCffkOI,https://api.spotify.com/v1/audio-analysis/7IV5SzibP36Ee8mnCffkOI,184579,4,Smoking Lies,Infected Rain,0.388,0.982,0.024,0.337
0.307,0.87,0,-4.991,0,0.0603,0.153,0.383,166.001,1GJPQLeCYRumlCoejA2jO0,https://api.spotify.com/v1/audio-analysis/1GJPQLeCYRumlCoejA2jO0,359613,4,Snake Eyes,Royal Hunt,0.114,0.976,0.658,0.785
0.522,0.862,9,-6.331,1,0.0498,0.834,0.672,107.98,11SxYrtWPyQ63yheDrFukX,https://api.spotify.com/v1/audio-analysis/11SxYrtWPyQ63yheDrFukX,244440,4,Snake In My Boot,John Petrucci,0.755,1,0.646,0.401
0.528,0.784,6,-5.317,1,0.0452,9.37e-4,0.954,174.552,0h5jhaUH2Q0N2jiMC44KDX,https://api.spotify.com/v1/audio-analysis/0h5jhaUH2Q0N2jiMC44KDX,215240,4,Snap,Freak Kitchen,0.15,0.364,0.347,0.412
0.473,0.971,7,-5.168,0,0.11,0.208,0.441,159.998,0o2JXcCwth9c3e5BFru4Hg,https://api.spotify.com/v1/audio-analysis/0o2JXcCwth9c3e5BFru4Hg,206509,4,Snax & Violence,Nekrogoblikon,0.428,1,0.701,0.549
0.346,0.922,1,-6.698,0,0.0737,2.99e-6,0.469,180.021,5QYOQD4N4BXagBxHiRocNQ,https://api.spotify.com/v1/audio-analysis/5QYOQD4N4BXagBxHiRocNQ,423883,4,Snowblind,Threshold,0.224,0.792,0.232,0.333
0.254,0.987,1,-4.452,1,0.0856,0.0122,0.549,139.886,3CBpcDXkBGPkiP3oqwPyO7,https://api.spotify.com/v1/audio-analysis/3CBpcDXkBGPkiP3oqwPyO7,381360,4,Snowbound,Anubis Gate,0.122,0.887,0.32,0.37
0.272,0.428,6,-9.595,0,0.0295,0.00212,0.0837,96.959,5So6ztRz1SWoMivJ5jm1HO,https://api.spotify.com/v1/audio-analysis/5So6ztRz1SWoMivJ5jm1HO,356546,3,Snowdrops,The Pineapple Thief,0.12,0.982,0.241,0.476
0.167,0.488,6,-6.344,0,0.033,0.944,0.101,170.45,6L3UtKMpuCjR1bRbHlMgQB,https://api.spotify.com/v1/audio-analysis/6L3UtKMpuCjR1bRbHlMgQB,403080,4,Snowfall,God Is An Astronaut,0.453,0.934,0.406,0.521
0.468,0.482,2,-8.246,0,0.0267,0.0968,0.182,105.019,6s9RG2nmLv46j6jMUi8rBc,https://api.spotify.com/v1/audio-analysis/6s9RG2nmLv46j6jMUi8rBc,247293,4,Snowhite,Mystery,0.678,0.93,0.915,1
0.571,0.409,5,-10.592,0,0.0299,0.00702,0.271,147.96,4Dw4jA5u06sYmvSUEUvsi0,https://api.spotify.com/v1/audio-analysis/4Dw4jA5u06sYmvSUEUvsi0,235307,4,Snowman,Frost*,0.239,1,0.32,0.383
0.343,0.605,9,-6.862,1,0.034,4.64e-4,0.14,144.063,4WGSqzbLHWperKqObNp8UV,https://api.spotify.com/v1/audio-analysis/4WGSqzbLHWperKqObNp8UV,487867,4,So,Fates Warning,0.288,0.916,0.51,0.442
0.325,0.391,0,-13.206,1,0.0393,0.902,0.0778,126.855,6yCWsbajdEoXhD8VEExJFt,https://api.spotify.com/v1/audio-analysis/6yCWsbajdEoXhD8VEExJFt,131507,4,So Far Away,Unitopia,0.039,0.097,0.132,0.42
0.548,0.679,4,-8.052,1,0.0354,0.00443,0.394,130.183,5UnRfnN9DVc29fniYuPS1B,https://api.spotify.com/v1/audio-analysis/5UnRfnN9DVc29fniYuPS1B,281067,4,So Is There No God?,Arjen Anthony Lucassen,0.804,1,0.291,0.241
0.235,0.439,3,-9.423,0,0.0311,0.0165,0.164,136.26,64qn29u36jL4jUzGOzFTTI,https://api.spotify.com/v1/audio-analysis/64qn29u36jL4jUzGOzFTTI,287467,4,So Long (Still I Wonder),Nightingale,0.158,0.773,0.385,0.541
0.228,0.788,8,-5.053,0,0.0518,6.1e-4,0.254,137.92,6bXhjmVOkFy7izr5yKaLq6,https://api.spotify.com/v1/audio-analysis/6bXhjmVOkFy7izr5yKaLq6,1816533,4,So Many Roads,Neal Morse,0.085,0.707,0.411,0.406
0.306,0.322,3,-10.596,1,0.0301,0,0.0608,150.093,2Bp1i0U7WFgkPhqr6ubi9V,https://api.spotify.com/v1/audio-analysis/2Bp1i0U7WFgkPhqr6ubi9V,187253,4,So Much More,Sylvan,0.085,0.656,0.495,0.789
0.524,0.9,7,-5.003,0,0.1,0,0.398,124.784,1ksYgZxyJxkbLhnsS46on0,https://api.spotify.com/v1/audio-analysis/1ksYgZxyJxkbLhnsS46on0,441615,4,So Right so Wrong,Royal Hunt,0.694,0.923,0.576,0.479
0.447,0.479,1,-8.138,1,0.0253,8.25e-5,0.338,140.023,4g4rJ2Jw0FDirmBVhTmvrK,https://api.spotify.com/v1/audio-analysis/4g4rJ2Jw0FDirmBVhTmvrK,335867,4,So This Is Life,Spock's Beard,0.274,0.871,0.56,0.674
0.648,0.746,9,-8.713,0,0.052,0.324,0.408,149.985,3DTXkL9kYfm5VOBksUHgEN,https://api.spotify.com/v1/audio-analysis/3DTXkL9kYfm5VOBksUHgEN,496867,1,So We Row,The Pineapple Thief,0.315,0.694,0.875,0.704
0.582,0.862,0,-4.28,0,0.0451,0,0.738,87.503,2y5U3dElwEOd32W5yHYhXE,https://api.spotify.com/v1/audio-analysis/2y5U3dElwEOd32W5yHYhXE,235280,4,Sob Story,Freak Kitchen,0.221,0.975,0.229,0.433
0.585,0.95,2,-4.834,1,0.039,4.25e-4,0.474,111.085,6bu3oUpbzxyIKlmiIN2yej,https://api.spotify.com/v1/audio-analysis/6bu3oUpbzxyIKlmiIN2yej,323667,4,Society of the Mind,Shadow Gallery,0.953,0.984,0.635,0.534
0.496,0.951,1,-4.941,1,0.12,0.141,0.39,110.023,0ctyHzDKWw3Vge7cWD53hT,https://api.spotify.com/v1/audio-analysis/0ctyHzDKWw3Vge7cWD53hT,373596,4,Sociopaths,Marty Friedman,0.68,0.781,0.501,0.626
0.377,0.887,6,-1.81,1,0.0497,1.87e-6,0.424,77.72,7BxBMRdpojF3qa8EwURWgL,https://api.spotify.com/v1/audio-analysis/7BxBMRdpojF3qa8EwURWgL,255320,4,Softly She Cries,Pain of Salvation,0.059,0.949,0.475,0.448
0.378,0.472,6,-9.637,0,0.0285,0.00403,0.0974,140.189,2rU4QMxx5GvlvJSoo6rkOG,https://api.spotify.com/v1/audio-analysis/2rU4QMxx5GvlvJSoo6rkOG,283912,3,Sogno E Incendio,Nosound,0.124,0.978,0.438,0.539
0.431,0.833,3,-5.635,0,0.0588,3.4e-4,0.27,121.965,3asxk1tzuumkk7cwPFw0Dn,https://api.spotify.com/v1/audio-analysis/3asxk1tzuumkk7cwPFw0Dn,412173,4,Soil,Sun Caged,0.308,0.695,0,0.09
0.175,0.0975,10,-22.09,0,0.0379,0.93,0.0305,107.832,0RuG89SNKC6cBojTHjJrpU,https://api.spotify.com/v1/audio-analysis/0RuG89SNKC6cBojTHjJrpU,601760,4,Sol29,Nosound,0.027,0.887,0.784,0.73
0.239,0.944,1,-6.376,0,0.0536,0.911,0.863,114.331,0WUrgeNjya61YWmQyZWEtm,https://api.spotify.com/v1/audio-analysis/0WUrgeNjya61YWmQyZWEtm,130360,3,Sola Intermezzo,Neal Morse,0.397,0.62,0.736,0.564
0.441,0.976,8,-4.338,0,0.11,0.00427,0.131,107.48,6M9yr0Yj7CJXlUdM7Qz7Gz,https://api.spotify.com/v1/audio-analysis/6M9yr0Yj7CJXlUdM7Qz7Gz,311281,4,Solace; in Soil,Loathe,0.66,0.748,0.406,0.462
0.417,0.979,2,-5.505,1,0.0638,1.33e-5,0.65,160.012,7fPSFNHWXZULUiNWCWaSqy,https://api.spotify.com/v1/audio-analysis/7fPSFNHWXZULUiNWCWaSqy,284147,4,Solar Death,Seas on the Moon,0.608,0.861,0.659,0.559
0.357,0.869,0,-6.755,1,0.0491,0.696,0.0686,139.935,2Z7dx5L9kYkWoXQUWrL8Ua,https://api.spotify.com/v1/audio-analysis/2Z7dx5L9kYkWoXQUWrL8Ua,586627,4,Solar Winds,Devin Townsend,0.545,0.619,0.873,0.609
0.438,0.363,0,-14.386,1,0.0345,0.00768,0.128,132.034,3Nlj1Vb00OtFNRo2MlHoMp,https://api.spotify.com/v1/audio-analysis/3Nlj1Vb00OtFNRo2MlHoMp,571818,4,Solaris,The Flower Kings,0.35,0.881,0.429,0.506
0.444,0.966,4,-3.537,1,0.0424,5.15e-5,0.29,83.972,11psmQP2Rvde5U5jJ3gM2v,https://api.spotify.com/v1/audio-analysis/11psmQP2Rvde5U5jJ3gM2v,310816,4,Solid Ground,Allen Lande,0.533,0.976,0.835,0.639
0.555,0.92,3,-5.149,0,0.0422,1.96e-5,0.666,134.947,5EyFc3Lm6YQqOSuXIOuFqn,https://api.spotify.com/v1/audio-analysis/5EyFc3Lm6YQqOSuXIOuFqn,246173,4,Solitary Pathway,Kaipa,0.829,0.926,0.717,0.427
0.457,0.119,2,-22.402,1,0.0293,0.0184,0.0937,104.995,0qu1Wgc7rybE6qy1pR42bP,https://api.spotify.com/v1/audio-analysis/0qu1Wgc7rybE6qy1pR42bP,305175,3,Solitude,Green Carnation,0.23,0.982,0.718,0.477
0.519,0.444,7,-8.568,0,0.029,0.573,0.0964,124.992,4aCeugjkgHXlKuI8ZGuSG8,https://api.spotify.com/v1/audio-analysis/4aCeugjkgHXlKuI8ZGuSG8,262080,4,Some Day,Blackfield,0.75,0.951,1,0.853
0.251,0.399,4,-11.01,1,0.0413,3.23e-4,0.127,79.942,7uBLKbSLtUZZ2JGiv210jl,https://api.spotify.com/v1/audio-analysis/7uBLKbSLtUZZ2JGiv210jl,334120,4,Some Kind of Drowning,Subsignal,0.059,0.814,0.497,0.577
0.659,0.383,6,-10.883,1,0.0262,0,0.375,91.713,6cFNWEKNMStIVX5VuDX5dd,https://api.spotify.com/v1/audio-analysis/6cFNWEKNMStIVX5VuDX5dd,245600,4,Some Kind of Love Song,Freak Kitchen,0.165,0.937,0.629,0.577
0.261,0.228,0,-12.924,0,0.0347,2.82e-4,0.0613,80.933,5MNSmzRzcGXxOwZ9I1rQk7,https://api.spotify.com/v1/audio-analysis/5MNSmzRzcGXxOwZ9I1rQk7,93493,4,Some Other Rainbow (Pt. One),O.R.k.,0.056,0.982,0.489,0.477
0.314,0.768,7,-6.769,0,0.0391,0.0813,0.517,165.902,43Wz1Z8M2I56SexboW1UKz,https://api.spotify.com/v1/audio-analysis/43Wz1Z8M2I56SexboW1UKz,334000,4,Some Other Rainbow (Pt. Two),O.R.k.,0.122,0.85,0.306,0.461
0.493,0.53,6,-10.349,0,0.0372,0.0219,0.207,128.005,1x8IzzGXBAD1ksMAXFOUwm,https://api.spotify.com/v1/audio-analysis/1x8IzzGXBAD1ksMAXFOUwm,201280,4,Some Other Time,Arjen Anthony Lucassen,0.506,1,0.78,0.768
0.477,0.646,4,-8.416,0,0.0559,0,0.382,139.861,7i9xGULGvgnqysXXOMcYFE,https://api.spotify.com/v1/audio-analysis/7i9xGULGvgnqysXXOMcYFE,237333,4,Some Sane Advice,Dead Soul Tribe,0.405,0.851,0.488,0.467
0.337,0.132,7,-18.399,1,0.035,0.804,0.0351,183.313,39QFlgLeJrnOsllm75xTGw,https://api.spotify.com/v1/audio-analysis/39QFlgLeJrnOsllm75xTGw,178760,4,Some Things Cannot Be Changed,Steven Wilson,0.072,0.385,0.742,0.645
0.643,0.417,2,-8.432,1,0.0318,0.46,0.0684,140.017,307ggl2WRptZWKljTaq8L8,https://api.spotify.com/v1/audio-analysis/307ggl2WRptZWKljTaq8L8,319600,4,Some Things You Can't Return,Dead Soul Tribe,0.84,0.997,0.957,0.863
0.291,0.699,9,-6.712,0,0.0282,0.0123,0.311,84.883,20HjcMObpf6RAqkhgQYSKP,https://api.spotify.com/v1/audio-analysis/20HjcMObpf6RAqkhgQYSKP,474887,4,Some Warmth Into This Chill,Nosound,0.188,1,0.409,0.526
0.577,0.456,2,-7.601,0,0.0282,2.78e-5,0.069,120.024,2LbMR2ALLfhUt4FA1gqLtq,https://api.spotify.com/v1/audio-analysis/2LbMR2ALLfhUt4FA1gqLtq,540640,1,Somebody,Haken,0.486,0.837,0.554,0.665
0.559,0.693,2,-7.77,0,0.0363,1.82e-4,0.542,140.027,75Se3N7RUrvOTyl7OvzFA7,https://api.spotify.com/v1/audio-analysis/75Se3N7RUrvOTyl7OvzFA7,392373,3,Somebody's Home,Spock's Beard,0.68,0.924,0.431,0.553
0.407,0.939,0,-3.771,0,0.0522,0,0.485,149.977,55D0dgvPwuVHxhPuTty8Ys,https://api.spotify.com/v1/audio-analysis/55D0dgvPwuVHxhPuTty8Ys,269360,4,Somebody Save Me,Vanishing Point,0.1,1,0.218,0.363
0.38,0.176,2,-13.45,1,0.0412,5.78e-4,0.121,79.607,1OsG2zbvGUcLAfsYn9s3Zj,https://api.spotify.com/v1/audio-analysis/1OsG2zbvGUcLAfsYn9s3Zj,93867,4,Someday,Dead Soul Tribe,0,0.244,0.493,0.483
0.467,0.951,0,-5.619,0,0.0572,1.95e-4,0.204,91.01,6MbbEIyHnlyTPjVQOIlf0O,https://api.spotify.com/v1/audio-analysis/6MbbEIyHnlyTPjVQOIlf0O,298467,4,Someday,Evergrey,0.432,0.975,0.446,0.534
0.338,0.993,8,-2.783,0,0.111,0.648,0.124,157.064,3IMLHWunXR3QGezGgR462L,https://api.spotify.com/v1/audio-analysis/3IMLHWunXR3QGezGgR462L,267960,4,Someone's Crying,Masterplan,0.885,0.994,0.376,0.208
0.484,0.953,1,-4.673,1,0.0552,0,0.352,139.998,0e1lxnDnmRDyiU8JmHgZlt,https://api.spotify.com/v1/audio-analysis/0e1lxnDnmRDyiU8JmHgZlt,262973,4,Someone Else,Cloudscape,0.907,0.913,0.379,0.239
0.45,0.947,9,-7.178,0,0.0802,0.0279,0.444,150.019,6rEiGradT4dbJLFHQXSgL7,https://api.spotify.com/v1/audio-analysis/6rEiGradT4dbJLFHQXSgL7,422107,4,Someone Else's Problem,Redemption,0.263,0.937,0.339,0.412
0.42,0.968,9,-6.247,0,0.0881,0.00182,0.49,149.998,6DNRkCDJNWdPZ8CUMO6aSX,https://api.spotify.com/v1/audio-analysis/6DNRkCDJNWdPZ8CUMO6aSX,296533,4,Someone Else's Problem - Radio Edit,Redemption,0.312,1,0.34,0.376
0.599,0.415,4,-6.721,0,0.0391,0.00827,0.136,130.044,73QYuik1q3KlMgbervxOa4,https://api.spotify.com/v1/audio-analysis/73QYuik1q3KlMgbervxOa4,232573,4,Someone Here Is Missing,The Pineapple Thief,0.588,0.156,0.746,0.675
0.562,0.443,4,-8.163,0,0.0311,1.19e-4,0.187,125.204,4c9U66sxygeoF40BwpcvI5,https://api.spotify.com/v1/audio-analysis/4c9U66sxygeoF40BwpcvI5,237634,4,Someone Pull Me Out,The Pineapple Thief,0.57,0.586,0.983,0.803
0.617,0.447,4,-12.166,0,0.0339,0.00621,0.341,125.012,1y2r8WMk6t6hkUhiB6aWTB,https://api.spotify.com/v1/audio-analysis/1y2r8WMk6t6hkUhiB6aWTB,241562,4,Someone Pull Me Out - Nothing But The Truth,The Pineapple Thief,0.547,0.342,1,0.855
0.435,0.935,0,-5.061,0,0.053900000000000003,4.42e-4,0.59,93.013,4ZXtXy2g7334kfN3d4Zlq6,https://api.spotify.com/v1/audio-analysis/4ZXtXy2g7334kfN3d4Zlq6,284458,4,Someone Says,Labyrinth,0.549,0.988,0.36,0.39
0.181,0.349,0,-9.369,0,0.0322,0.875,0.0865,176.063,0yAh8YP2Wd0OKXEsIUyzFL,https://api.spotify.com/v1/audio-analysis/0yAh8YP2Wd0OKXEsIUyzFL,535413,3,Someone Starts To Fade Away,Nosound,0,0.991,0.48,0.703
0.513,0.654,9,-6.555,0,0.0307,4.66e-4,0.248,126.222,5JPSEtO5xr4e7dY1N4SIan,https://api.spotify.com/v1/audio-analysis/5JPSEtO5xr4e7dY1N4SIan,236960,4,Something Better,Mostly Autumn,0.913,1,0.178,0.415
0.346,0.624,9,-8.204,1,0.0398,0.0679,0.0779,136.001,7yYlfspUN3bXfVzu3e1V22,https://api.spotify.com/v1/audio-analysis/7yYlfspUN3bXfVzu3e1V22,658480,4,Something for Nothing,Fates Warning,0.237,0.544,0.71,0.666
0.178,0.954,11,-4.863,1,0.091,0.907,0.0963,98.853,1G63tB5W3bh5ORn7RCiFok,https://api.spotify.com/v1/audio-analysis/1G63tB5W3bh5ORn7RCiFok,309120,3,Something Out There,Ihsahn,0.014,0.659,0.656,0.666
0.479,0.993,4,-3.863,0,0.189,0.00114,0.173,119.986,4cfppL57wLh5Qax9h9srNs,https://api.spotify.com/v1/audio-analysis/4cfppL57wLh5Qax9h9srNs,285840,4,Something to Fight,Marty Friedman,0.677,0.993,0.239,0.199
0.462,0.873,0,-7.411,1,0.048,0.218,0.335,100.052,6t3zl3mXm0DQGObehtPGzQ,https://api.spotify.com/v1/audio-analysis/6t3zl3mXm0DQGObehtPGzQ,502973,4,Something Very Strange,Spock's Beard,0.321,0.608,0.536,0.521
0.285,0.799,8,-5.631,1,0.0384,0.622,0.398,120.338,2tf2IxLfWGZIPd7lDtQfaP,https://api.spotify.com/v1/audio-analysis/2tf2IxLfWGZIPd7lDtQfaP,257000,4,Something Vile,Vulture Industries,0.727,0,0.731,0.527
0.267,0.829,4,-6.398,0,0.0717,0.00275,0.36,100.101,5YNkJUM92cZIDnTZVx72gA,https://api.spotify.com/v1/audio-analysis/5YNkJUM92cZIDnTZVx72gA,1469333,4,Something Wicked this Way Comes,Redemption,0.08,0.709,0.393,0.326
0.458,0.747,0,-6.113,1,0.0317,3.02e-5,0.589,144.244,3AQsDeYWZ0iSWGHHTYCLLJ,https://api.spotify.com/v1/audio-analysis/3AQsDeYWZ0iSWGHHTYCLLJ,271507,4,"Sometimes They Stay, Sometimes They Go",Spock's Beard,0.46,0.892,0.587,0.669
0.374,0.221,4,-11.986,0,0.0319,1.27e-6,0.0674,116.02,0SXbD9hIaDhySxQNAK82tP,https://api.spotify.com/v1/audio-analysis/0SXbD9hIaDhySxQNAK82tP,123507,1,Somewhere in Between,RPWL,0,0.899,0.851,0.771
0.425,0.619,5,-9.037,1,0.0387,0.0015,0.131,115.862,649omhmCLBNM7CvnAmeidd,https://api.spotify.com/v1/audio-analysis/649omhmCLBNM7CvnAmeidd,197667,4,Somewhere in Time,Savatage,0.126,1,0.893,0.743
0.492,0.924,7,-5.93,1,0.0574,8.42e-5,0.555,155.012,2HnaTUkkkyiPDt2jkMFzAz,https://api.spotify.com/v1/audio-analysis/2HnaTUkkkyiPDt2jkMFzAz,381893,4,Somnium Ex Machina,Tomorrow's Eve,0.526,0.227,0.431,0.45
0.387,0.901,5,-7.421,1,0.053,0.294,0.434,138.172,0yQKdozIH5qOKH6iq6PlB4,https://api.spotify.com/v1/audio-analysis/0yQKdozIH5qOKH6iq6PlB4,345880,4,Son Rise,Teramaze,0.705,0.919,1,0.752
0.329,0.552,2,-7.691,1,0.0297,3.36e-4,0.202,98.029,2pF1psbdJoKlsximj0xctI,https://api.spotify.com/v1/audio-analysis/2pF1psbdJoKlsximj0xctI,182840,4,Song for the Innocent,Pain of Salvation,0.393,0.12,0.32,0.605
0.543,0.27,8,-16.502,1,0.0446,0.656,0.205,170.015,0rHyrUwNjEJKRywss2MvTm,https://api.spotify.com/v1/audio-analysis/0rHyrUwNjEJKRywss2MvTm,321905,4,Song Of I,Steven Wilson,0.091,1,0.408,0.571
0.47,0.229,7,-14.656,1,0.0346,0.0494,0.0397,116.009,6bHiGzAT6lxyWRBXd6lVRF,https://api.spotify.com/v1/audio-analysis/6bHiGzAT6lxyWRBXd6lVRF,355892,4,Song Of Unborn,Steven Wilson,0.486,0.861,0.438,0.588
0.252,0.887,4,-5.419,0,0.0736,4.7e-4,0.163,89.34,5MWRCb2JA6ap7qAu8e32Xe,https://api.spotify.com/v1/audio-analysis/5MWRCb2JA6ap7qAu8e32Xe,463573,4,Songs for No One,Caligula's Horse,0.272,0.941,0.053,0.155
0.192,0.242,0,-12.483,0,0.0308,3.17e-5,0.113,87.624,2tJd9isrZN4Vm4osRK8aZO,https://api.spotify.com/v1/audio-analysis/2tJd9isrZN4Vm4osRK8aZO,214947,4,Songs from the Past,Knight Area,0.024,0.585,0.591,0.644
0.24,0.571,0,-10.024,1,0.0433,0.0139,0.228,139.898,3FtAtyM0h1eBr4bbW19rnH,https://api.spotify.com/v1/audio-analysis/3FtAtyM0h1eBr4bbW19rnH,1137547,4,Songs from the Shoreline,Big Big Train,0.204,0.599,0.331,0.506
0.614,0.725,2,-9.726,1,0.0329,0,0.527,120.024,0iW4QX6QxnkRTq1SbsNodS,https://api.spotify.com/v1/audio-analysis/0iW4QX6QxnkRTq1SbsNodS,323680,4,Songs of the Ocean,Arjen Anthony Lucassen's Star One,0.771,0.888,0.57,0.555
0.174,0.418,0,-14.117,1,0.0359,0.28,0.0565,99.994,1D4OGnRS80hPOJzQqq9RCm,https://api.spotify.com/v1/audio-analysis/1D4OGnRS80hPOJzQqq9RCm,366427,4,Sonic Pearls,Kaipa,0.137,1,0.398,0.367
0.305,0.958,1,-1.321,0,0.0829,0.63,0.329,169.481,6QSA6gR4wHFW887q60InIa,https://api.spotify.com/v1/audio-analysis/6QSA6gR4wHFW887q60InIa,301987,4,Sons of Thunder,Labyrinth,0.269,0.49,0,0.165
0.346,0.0653,9,-28.032,0,0.0325,0.896,0.0854,69.59,0Fhv3hT25mSRaEwQ3s905r,https://api.spotify.com/v1/audio-analysis/0Fhv3hT25mSRaEwQ3s905r,214519,5,Soon,Jordan Rudess,0.167,0.175,0.212,0.382
0.446,0.7,2,-9.359,1,0.0406,0.59,0.357,160.058,5mY8mY7DSfuqVbY2psq3Cg,https://api.spotify.com/v1/audio-analysis/5mY8mY7DSfuqVbY2psq3Cg,349093,4,Sorceress,Opeth,0.234,0.979,0.52,0.596
0.503,0.11,7,-21.231,1,0.0397,0.0259,0.101,120.02,4xikIhN0mFbpRt4KBcPxvI,https://api.spotify.com/v1/audio-analysis/4xikIhN0mFbpRt4KBcPxvI,229360,4,Sorceress 2,Opeth,0.557,0.293,0.577,0.591
0.204,0.821,4,-6.5,0,0.058,8.59e-5,0.199,109.984,0Hfl1ict3YxPj9fvzds0EI,https://api.spotify.com/v1/audio-analysis/0Hfl1ict3YxPj9fvzds0EI,1546037,4,Sorella Minore,Teramaze,0.03,0.842,0.384,0.41
0.368,0.0474,11,-20.698,0,0.044,0.935,0.0994,73.498,5xXFWjA3CGk8OYnm6QBRHf,https://api.spotify.com/v1/audio-analysis/5xXFWjA3CGk8OYnm6QBRHf,89081,4,Sorrow,Lunatic Soul,0.062,0.976,0.665,0.786
0.135,0.941,4,-5.703,1,0.126,0.872,0.106,84.252,40LAeugCQORbslBkW97VyH,https://api.spotify.com/v1/audio-analysis/40LAeugCQORbslBkW97VyH,400907,4,Sorrow and Madness,Marty Friedman,0.161,0.722,0,0
0.521,0.21,2,-16.435,1,0.0287,0,0.233,145.083,1vIKmf2SoB1Rl0fUaxkonx,https://api.spotify.com/v1/audio-analysis/1vIKmf2SoB1Rl0fUaxkonx,188434,4,Sorrys,Blackfield,0.258,0.979,0.113,0.392
0.436,0.976,2,-5.664,1,0.0748,2.2e-5,0.336,149.915,6JPgT8RZcrnabyyc7PtiPV,https://api.spotify.com/v1/audio-analysis/6JPgT8RZcrnabyyc7PtiPV,274293,4,SOS,Fates Warning,0.369,0.084,0.583,0.311
0.224,0.264,5,-17.026,1,0.0362,0.00219,0.225,81.591,0Jee49GVharkKrlq3RPcAz,https://api.spotify.com/v1/audio-analysis/0Jee49GVharkKrlq3RPcAz,68520,5,Soul Driven,Devin Townsend,0.104,0.25,0.374,0.497
0.363,0.931,8,-5.292,1,0.0657,2.09e-4,0.2,134.874,5GBjDvcORcrSZd8RunevGc,https://api.spotify.com/v1/audio-analysis/5GBjDvcORcrSZd8RunevGc,359240,4,Soul of the Wind,Jorn,0.333,0.963,0.253,0.246
0.317,0.901,1,-5.965,0,0.0453,0.041,0.295,138.04,69QwgWYY1ChdM96Hzakkty,https://api.spotify.com/v1/audio-analysis/69QwgWYY1ChdM96Hzakkty,545880,5,Soul Survives - Colour Temple,Vanden Plas,0.527,0.626,0.467,0.313
0.444,0.847,10,-4.427,1,0.0364,5.26e-4,0.197,89.976,2jGQUyDjbrZCvhCJVC0xM0,https://api.spotify.com/v1/audio-analysis/2jGQUyDjbrZCvhCJVC0xM0,375867,4,Soulburn,Masterplan,0.223,0.781,0.322,0.344
0.235,0.94,2,-3.619,1,0.0522,0.00254,0.33,113.272,253MCKzg0bQdDNUoCDGt23,https://api.spotify.com/v1/audio-analysis/253MCKzg0bQdDNUoCDGt23,211133,4,Soulcage,Vulture Industries,0.184,0.943,0.666,0.361
0.413,0.921,7,-3.573,1,0.0474,0.0823,0.408,102.005,7d3lQ1vfbebc1snZUewQzO,https://api.spotify.com/v1/audio-analysis/7d3lQ1vfbebc1snZUewQzO,316227,4,Souls in Pain,Pyramaze,0.472,0.988,0.657,0.583
